conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,coordinates,latitude,longitude
1.79e+18,Wed May 15 12:09:49 +0000 2024,0,Bawaslu Sumbar Sebut 5 Sengketa Hasil Pemilu 2024 Masih Diproses di MK https://t.co/XEcXoaC60a https://t.co/PrulHEGPiV,1.79e+18,https://pbs.twimg.com/media/GNnm5ZMbwAAw0qH.jpg,,in,"Kota Padang, Sumatera Barat",0,0,0,https://x.com/tvrisumbar/status/1790716211699019948,1.25e+18,tvrisumbar,"(-0.9247587, 100.3632561)",-0.9247587,100.3632561
1.79e+18,Tue May 14 01:15:16 +0000 2024,0,#Temanpemilih Ketua KPU Sumsel Bapak Andika Pranata Jaya Anggota Divisi Hukum dan Pengawasan Bapak Nurul Mubarok di Jakarta mengikuti rapat koordinasi persiapan penyelesaian perselisihan hasil Pemilu tahun 2024 di Mahkamah Konstitusi 24-26 Maret 2024. https://t.co/8nAz8pDxrV,1.79e+18,https://pbs.twimg.com/media/GNgHgB6asAAL7oR.jpg,,in,"Sumatera Selatan, Indonesia",0,0,0,https://x.com/kpuprovsumsel/status/1790189102945689730,7.05e+17,kpuprovsumsel,"(-3.1266842, 104.0930554)",-3.1266842,104.0930554
1.8e+18,Tue May 28 07:20:49 +0000 2024,1,Masyarakat Menerima Hasil Pemilu dengan Senang Hati! Tokoh Agama Sulsel Apresiasi Pemilu Era Pemerintahan Jokowi Berjalan Aman dan Damai #jatimdamai ALL EYES ON RAFAH Semangka PPAP Jokowi ALL EYES ON RAFAH Hekter $KERMIT #KINGKONG_RELEASE_DDAY KING KONG IS HERE https://t.co/1vJCaKx6at,1.8e+18,https://pbs.twimg.com/media/GOphA6uaMAASF_b.jpg,,in,surabaya,0,1,2,https://x.com/TeropongSakti/status/1795354524645048447,1.75e+18,TeropongSakti,"(-7.2459717, 112.7378266)",-7.2459717,112.7378266
1.79e+18,Tue May 21 15:21:59 +0000 2024,9,Pemerintah AS menolak kemenangan dari hasil pemilu curang...... @prabowo @jokowi https://t.co/qOpaxG7b7p,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1792937746690170880/pu/img/gkzkgAOUhARTW1Hq.jpg,,in,,0,0,3,https://x.com/H4T14K4LN4L42/status/1792938898827755738,1.13e+18,H4T14K4LN4L42,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.8e+18,Tue May 28 07:20:14 +0000 2024,1,Masyarakat Menerima Hasil Pemilu dengan Senang Hati! Tokoh Agama Sulsel Apresiasi Pemilu Era Pemerintahan Jokowi Berjalan Aman dan Damai #jatimdamai ALL EYES ON RAFAH Semangka PPAP Jokowi ALL EYES ON RAFAH Hekter $KERMIT #KINGKONG_RELEASE_DDAY KING KONG IS HERE https://t.co/LdRqZOAURq,1.8e+18,https://pbs.twimg.com/media/GOpg-3TawAAcfvU.jpg,,in,malang,0,1,2,https://x.com/kabar_pena/status/1795354376682508531,1.75e+18,kabar_pena,"(-7.9771206, 112.6340291)",-7.9771206,112.6340291
1.8e+18,Mon May 27 14:20:00 +0000 2024,2,WACANA hak angket untuk membongkar dugaan kecurangan Pemilu 2024 menguap begitu saja pascaputusan Mahkamah Konstitusi (MK) terkait sengketa hasil Pilpres 2024. https://t.co/pNfrP0ntpg,1.8e+18,,,in,Jakarta - Indonesia,0,0,1,https://x.com/mediaindonesia/status/1795097627031433475,68930552.0,mediaindonesia,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.12e+18,Fri Apr 19 10:02:18 +0000 2019,1653,Maksudnya diterapkan di negara lain yg mana min; 1. Kotak Kardus yg ancur kena air 2. Surat Suara tercoblos pasangan tertentu 3. Suara Suara Gak Cukup di TPS 4. TPS hilang 5. Logistik terlambat datang 6. Salah Input Hasil Pemilu Yg diatas itu yg minta diterapin negara lain?,1.12e+18,,,in,Weltevreden,144,272,1280,https://x.com/dusrimulya/status/1119179408479150080,164778726.0,dusrimulya,"(-25.1222222, 29.0194444)",-25.1222222,29.0194444
1.8e+18,Tue May 28 04:31:15 +0000 2024,0,Cek Kesiapan Personel Operasi Mantap Brata untuk Pengamanan Penetapan Hasil Pemilu di Hotel Four Points https://t.co/jkzs3LkisV,1.8e+18,https://pbs.twimg.com/media/GOo6nBVb0AAs6Gg.jpg,,in,,0,0,0,https://x.com/polresta_manado/status/1795311850772668423,7.84e+17,polresta_manado,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.8e+18,Wed May 29 06:34:04 +0000 2024,5,Hasil pemilu,1.8e+18,,,in,Jakarta,0,0,0,https://x.com/thv1k/status/1795705145927569606,1.06e+18,thv1k,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.22e+18,Sat Jan 11 14:11:40 +0000 2020,3592,Wahyu KPU kena OTT sudah berapa kali dia lakukan praktik illegal tsb? siapa saja angg Parlemen yg nikmati jasanya? harus diungkap!! atau hasil Pemilu kehilangan kredibilitas.,1.22e+18,,,in,Jakarta,77,191,1370,https://x.com/haris_azhar/status/1215999720809623553,185068109.0,haris_azhar,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.76e+18,Wed Feb 14 11:02:31 +0000 2024,3364,Btw kalo ngeliat hasil pemilu kali ini sepertinya pak Jokowi masih punya satu ambisi lagi. Prediksiku : Next move belio akan mengejar posisi Ketum PDIP di kongres VI tahun 2025,1.76e+18,,,in,,194,235,555,https://x.com/WidasSatyo/status/1757721981598986691,472857347.0,WidasSatyo,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.76e+18,Mon Feb 26 00:21:25 +0000 2024,16286,SELAMAT PAGI BERKAH TUHAN MENYERTAI KITA. Sy akan melayani dialog sekitar 60 menit dgn netizen melalui Twitter ini. Pemantik materinya begini: Minimal ada 2 jalur resmi utk menyelesaikan kekisruhan pemilu 2024. 1) Jalur hukum melalui MK yg bisa membatalkan hasil pemilu,1.76e+18,,,in,Jakarta,548,2484,3057,https://x.com/mohmahfudmd/status/1761909296315638168,282006208.0,mohmahfudmd,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Wed May 15 04:17:47 +0000 2024,78,@ganjarpranowo : Kita Mencari Saksi Sulitnya Minta Ampun Karena Banyak yang Ketakutan Banyak orang takut untuk menjadi saksi sengketa perselisihan hasil Pemilihan Umum (Pemilu) 2024 di Mahkamah Konstitusi (MK). Akibatnya kubu Ganjar mengungkapkan betapa sulitnya mendapatkan https://t.co/sLtfNbkDdL,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1790597305500086272/pu/img/RluEPVc-v9d78UkO.jpg,ganjarpranowo,in,"Central Java, Indonesia",1,3,28,https://x.com/Aryprasetyo85/status/1790597418905706972,435004096.0,Aryprasetyo85,"(-7.3032412, 110.0044145)",-7.3032412,110.0044145
1.76e+18,Wed Feb 14 22:53:51 +0000 2024,4552,Tau gak siapa yang paling bersedih terhadap hasil Pemilu kali ini? Para petugas KPPS. Mereka harus menrima fakta kalau pemilu hanya 1 putaran mana cicilan Pajero belum lunas.,1.76e+18,,,in,,165,256,1059,https://x.com/NUgarislucu/status/1757900993700995420,3069064298.0,NUgarislucu,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.13e+18,Thu May 16 08:23:49 +0000 2019,3563,Kalau tidak ada komplain ke MK apa yang diputuskan KPU jadi sah dan menjadi hasil pemilu yang final. Tindakan di luar jalur itu tdk akan mengubah apa-apa.,1.13e+18,,,in,Jakarta,118,763,1130,https://x.com/ReflyHZ/status/1128939094296256513,185116088.0,ReflyHZ,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Sun May 26 02:21:53 +0000 2024,2,Sebelum pemilu nyaris gak ada yg aksi demo ke rezim. Pas pemilu malah diam &amp; pasif liat kecurangan rezim. Setelah pemilu baru merasakan hasil sikap diam-nya selama ini. ... Congrats yaa...,1.79e+18,,,in,"Bandung, Indonesia",0,0,2,https://x.com/yudipr/status/1794554520917397992,91485993.0,yudipr,"(-6.9215529, 107.6110212)",-6.9215529,107.6110212
1.11e+18,Thu Mar 21 12:16:03 +0000 2019,3223,Nuduh hasil pemilu pasti curang tanpa bukti adalah salah satu bentuk kecurangan yg sistematis...,1.11e+18,,,in,,104,352,1181,https://x.com/yunartowijaya/status/1108703815673380865,89418832.0,yunartowijaya,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.77e+18,Wed Mar 20 14:28:24 +0000 2024,52767, RESMI : KPU mengumumkan hasil Pilpres 2024. 1. Anies - Muhaimin : 40.971.726 suara Menang di 2 provinsi (Aceh Sumbar) 2. Prabowo - Gibran : 96.303.691 suara Menang di 36 provinsi 3. Ganjar - Mahfud : 27.041.508 suara Menang di 0 provinsi Prabowo Subianto dan Gibran https://t.co/PBFs8lbJcH,1.77e+18,https://pbs.twimg.com/media/GJHtlbJakAA3TOQ.jpg,,in,,13141,4176,7147,https://x.com/idextratime/status/1770457367794307230,1.22e+18,idextratime,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.76e+18,Wed Feb 14 08:11:50 +0000 2024,30714,BREAKING NEWS : Hasil quick count sementara Pilpres 2024 dari beberapa lembaga. Aroma satu putaran kah? https://t.co/oBRbCa1H5r,1.76e+18,https://pbs.twimg.com/media/GGSHwAvbsAA_zdU.jpg,,in,대전,1897,1829,2031,https://x.com/kegblgnunfaedh/status/1757679025261355362,1.17e+18,kegblgnunfaedh,"(36.3497007, 127.3849016)",36.3497007,127.3849016
1.79e+18,Sun May 05 14:33:09 +0000 2024,1343,Fakta !MEREKA TERLALU SEMANGAT AKHIRNYA LUPA DI EDIT ATAU DI TUKAR ANGKA NYA ( KPU LUPA NGEDIT HASIL PILPRES 2024 ). VIRALKAN JGN DI SIMPAN. Pola sama pemilu curang 2019 https://t.co/QfiuOjoYfL,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1787128316300001280/pu/img/9Pe11MjsAAp_Dp4S.jpg,,in,,20,169,728,https://x.com/alfatih212426/status/1787128404166553744,1.67e+18,alfatih212426,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.76e+18,Wed Feb 14 11:02:31 +0000 2024,15860,Anies Baswedan tanggapi hasil quick count Pilpres 2024 #Pemilu2024 #PemiluSerentak2024 https://t.co/z1qtLuL5iU,1.76e+18,https://pbs.twimg.com/ext_tw_video_thumb/1757721824996335616/pu/img/tJFdbRB5c0L_yNwf.jpg,,in,Jakarta Capital Region,1169,477,3312,https://x.com/Mdy_Asmara1701/status/1757721981649399857,1.33e+18,Mdy_Asmara1701,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.76e+18,Fri Feb 16 04:42:30 +0000 2024,22828,Tim pemenangan nasional pasangan capres-cawapres Anies Baswedan dan Muhaimin Iskandar (Timnas AMIN) mengatakan hasil hitung cepat atau quick count Pilpres 2024 hanyalah penggiringan opini. Meskipun hasil quick count menyatakan pasangan Prabowo Subianto-Gibran Rakabuming Raka https://t.co/bn3izujrzN,1.76e+18,https://pbs.twimg.com/media/GGbrBM2aYAA-XVh.jpg,,in,대전,470,2371,2612,https://x.com/kegblgnunfaedh/status/1758351120257483139,1.17e+18,kegblgnunfaedh,"(36.3497007, 127.3849016)",36.3497007,127.3849016
1.76e+18,Wed Feb 21 13:20:41 +0000 2024,7409,Seruan dan sikap 100 Tokoh : 1) Pilpres 2024 terjadi kecurangan Terstruktur Sistimatis dan Massif 2) menolak hasil Pilpres 2024 3) beri sanksi hukum dab etik kpd pelanggar 4) mendukung DPR melakukan hak angket 5) menolak penyelesaian kecurangan Pilpres melalui MK. https://t.co/BmOi8HReJ4,1.76e+18,https://pbs.twimg.com/media/GG3Rkw-a4AA1I6y.jpg,,in,,69,447,3167,https://x.com/msaid_didu/status/1760293466956079300,1.12e+18,msaid_didu,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Sun May 05 05:24:19 +0000 2024,6,Terselenggaranya pesta demokrasi yang aman dan damai hingga penetapan hasil Pilpres menjadi dambaan dan harapan semua elemen masyarakat. Dinamika politik dan perbedaan pendapat yang terjadi selama Pemilu 2024 #Pemilu2024 #PemiluDamai2024 #PilkadaSerentak #Pemilu2024BebasHoaks https://t.co/y8LBNKyoSp,1.79e+18,https://pbs.twimg.com/media/GMyqIYBaoAAWE3N.jpg,,in,Jawa Tengah,0,5,2,https://x.com/Seorangpejuang5/status/1786990284309758089,1.36e+18,Seorangpejuang5,"(-7.3032412, 110.0044145)",-7.3032412,110.0044145
1.76e+18,Wed Feb 14 12:04:59 +0000 2024,8410,Eks Gubernur Jawa Barat Ridwan Kamil berbicara hasil quick count lembaga survei di Pilpres 2024. Sejauh ini paslon 02 Prabowo-Gibran unggul dari paslon 01 Anies-Muhaimin dan paslon 03 Ganjar-Mahfud. Ridwan Kamil mengatakan paslon 02 menang berkat pergerakan silent majority. https://t.co/5eR1o7qBzL,1.76e+18,https://pbs.twimg.com/media/GGS9HQhbcAA4Gd2.jpg,,in,,476,819,1010,https://x.com/kumparan/status/1757737698058756211,7.6e+17,kumparan,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.76e+18,Tue Feb 20 08:57:46 +0000 2024,13855,Anies Baswedan sebagai calon presiden nomor urut 1 mengatakan bahwa ia tidak mau gegabah untuk buka suara soal hasil Pilpres 2024. Kami tidak mau gegabah tidak ada di hari pertama hari kedua deklarasi kecurangan ini tidak. Kami tidak mau gegabah. Karena kami ingin menghormati https://t.co/qACtv1v0Fd,1.76e+18,https://pbs.twimg.com/media/GGxLxBKbkAAnjJR.jpg,,in,"Pulo Gadung, Indonesia",113,631,2209,https://x.com/tvOneNews/status/1759864911361110418,55507370.0,tvOneNews,"(-6.1911085, 106.89060525673162)",-6.1911085,106.89060525673162
1.76e+18,Sat Feb 24 06:40:47 +0000 2024,4708,Dari dua judul berita ini hikmah apa yang bisa anda petik? - Penjelasan Yusril soal Hasil Pilpres Bisa Dibatalkan karena Kecurangan.(Kumparan: 25 Juni 2019) - Yusril Sebut Hak Angket DPR Tak Bisa Gugurkan Hasil Pemilu 2024. (Kompas: 22 Februari 2024) https://t.co/RV7qd3wr5w,1.76e+18,https://pbs.twimg.com/media/GHFSz90aoAAlFny.jpg,,in,"Jawa Barat, Indonesia",129,778,1931,https://x.com/Muhammad_Saewad/status/1761279989042028593,8.18e+17,Muhammad_Saewad,"(-6.8891904, 107.6404716)",-6.8891904,107.6404716
1.76e+18,Wed Feb 14 08:10:24 +0000 2024,37128, BREAKING NEWS : Hasil quick count sementara Pilpres 2024 dari beberapa lembaga. https://t.co/VukgdhyJul,1.76e+18,https://pbs.twimg.com/media/GGSHa1ZbAAAPA2s.jpg,,in,,8981,3619,4233,https://x.com/idextratime/status/1757678666849583244,1.22e+18,idextratime,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.77e+18,Wed Mar 27 00:55:49 +0000 2024,44579,Hari ini sidang pertama Mahkamah Konstitisi agenda gugatan AMIN kepada KPU atas hasil Pilpres 2024 Mohon doa semuanya https://t.co/JG4fU6yQpT,1.77e+18,https://pbs.twimg.com/media/GJo2uulbUAAtd4s.jpg,,in,Indonesia,565,1748,7101,https://x.com/cakimiNOW/status/1772789589868167394,1490116879.0,cakimiNOW,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.78e+18,Wed Apr 24 05:52:03 +0000 2024,4,[A Thread] SERBA-SERBI CERITA HASIL SENGKETA PILPRES 2024 DI MAHKAMAH KONSTITUSI #puspenpol #Pilpres2024 #PutusanMK https://t.co/bdxQ64wSmu,1.78e+18,https://pbs.twimg.com/media/GL6GPttbkAAT7Lx.png,,in,"Bandung, Indonesia",0,1,1,https://x.com/puspenpol/status/1783011000008294436,1.43e+18,puspenpol,"(-6.9215529, 107.6110212)",-6.9215529,107.6110212
1.77e+18,Mon Mar 25 06:33:56 +0000 2024,6671,Cawapres terpilih Gibran Rakabuming Raka menanggapi gugatan hasil Pilpres 2024 yang dilayangkan pihak Anies-Muhaimin dan Ganjar-Mahfud ke Mahkamah Konstitusi. Misalnya nanti diulang terus jagoannya kalah apa mau diminta lagi apakah akan diulang sampai menang (01 dan 03) ya https://t.co/rSQmdN9JJ9,1.77e+18,https://pbs.twimg.com/media/GJfw2yCacAAV1Ig.jpg,,in,,4363,1798,445,https://x.com/catchmeupco/status/1772149902698750140,1.16e+18,catchmeupco,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.77e+18,Tue Mar 19 00:51:16 +0000 2024,6544,Genting! Seluruh rakyat siaga 1 jelang pengumuman Hasil Pilpres 19-20 Maret 2024 untuk jaga keselamatan rakyat dan kesatuan NKRI. Jika rakyat disikat pejabat dengan sadis dan brutal kumandangkan jihad total. (Imam Besar HRS) #GerudukDPRSontoloyo #GerudukDPRSontoloyo https://t.co/1331mD14bO,1.77e+18,https://pbs.twimg.com/media/GI_o-XyasAAYRT0.jpg,,in,,59,1120,2013,https://x.com/MichelAdam7__/status/1769889340413645022,1.65e+18,MichelAdam7__,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.78e+18,Sun Apr 28 07:27:13 +0000 2024,6,kemenangan pasangan presiden dan wakil presiden RI masa bakti 2024 / 2029 Prabowo Gibran baik hasil RC dan MK semakin menambah oleng dan puyeng dari para pendukung yang kalah. segala usaha mereka tempuh agar pilpres bisa dua putaran namun hasilnya tetap unggul Prabowo Gibran https://t.co/TYjkeGSOwO,1.78e+18,https://pbs.twimg.com/media/GMPDMbvbgAAB1k3.jpg,,in,Jakarta Capital Region,0,1,0,https://x.com/Subhan_oke02/status/1784484498387898728,1.76e+18,Subhan_oke02,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.78e+18,Mon Apr 22 06:44:10 +0000 2024,6990,BREAKING NEWS! Mahkamah Konstitusi menolak gugatan terkait hasil Pilpres 2024 yang dilayangkan oleh Tim 01. Tiga hakim memiliki dissenting opinion yaitu Saldi Isra Enny Nurbaningsih dan Arief Hidayat. https://t.co/NiFohhjiy2,1.78e+18,https://pbs.twimg.com/media/GLv_zTjbwAAzCKs.jpg,,in,Jakarta Capital Region,250,391,1147,https://x.com/Mdy_Asmara1701/status/1782299337424580728,1.33e+18,Mdy_Asmara1701,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Mon May 27 02:58:46 +0000 2024,0,Ketua DPP PDIP Puan Maharani mencurahkan isi hatinya soal hasil Pilpres 2024. Puan juga memohon maaf kepada rakyat Indonesia atas perilaku kader PDIP yang telah terbukti melakukan pelanggaran konstitusi. #pdip #puan #kilatmedia https://t.co/6t65wngHBB,1.79e+18,https://pbs.twimg.com/media/GOjb1_Pa0AAiwgO.jpg,,in,Jakarta,0,1,0,https://x.com/Kilat_com/status/1794926189121089788,174631261.0,Kilat_com,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.78e+18,Fri Apr 26 01:12:27 +0000 2024,3,Presiden Jokowi minta masyarakat mengohormati putusan MK terkait hasil Pilpres 2024. #newsflash https://t.co/vc0yFToIYb,1.78e+18,https://pbs.twimg.com/ext_tw_video_thumb/1783662865293180928/pu/img/FcwSaDfCz5ofjnji.jpg,,in,,0,1,1,https://x.com/RadioElshinta/status/1783665410875044154,121640063.0,RadioElshinta,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.78e+18,Thu Apr 25 07:46:28 +0000 2024,15,KPU telah menetapkan hasil Pilpres 2024. Ternyata bukan kali ini saja ada pasangan Capres-Cawapres tidak hadir saat penetapan. 2014 dan 2019 juga terjadi tentu dengan alasan yang berbeda. https://t.co/fAUYAboqWF,1.78e+18,https://pbs.twimg.com/media/GL_q03Nb0AAyibZ.jpg,,in,,1,2,8,https://x.com/LArismi11/status/1783402179753320917,1.32e+18,LArismi11,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.79e+18,Fri May 03 03:43:56 +0000 2024,7,Hakim Mahkamah Konstitusi Arief Hidayat ngegas dengan sikap para petinggi KPU RI yang tidak hadir dalam sidang perselisihan hasil pemilihan umum Pileg 2024 kemarin(02/05/2024). Arief menyebut KPU sejak sengketa pilpres tidak serius menanggapi persoalan gugatan di Mahkamah https://t.co/aTUJuHBqJk,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1786240192581652480/pu/img/CG_CegY57_1iAlst.jpg,,in,,0,1,1,https://x.com/Metro_TV/status/1786240247359222051,57261519.0,Metro_TV,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.78e+18,Tue Apr 23 07:52:51 +0000 2024,0,Prabowo Subianto memberikan tanggapan terhadap hasil persidangan gugatan sengketa pilpres di MK yang diumumkan pada Senin 22 April 2024. https://t.co/MAikrlAmNf #suaramerdeka #suaramerdekacom #promedia #putusanmk #prabowosubianto #fokus #persiapkan #indonesia #masadepan https://t.co/VKiQ91S8yY,1.78e+18,https://pbs.twimg.com/media/GL1Y8awbIAAdVgq.jpg,,in,indonesia,0,0,0,https://x.com/suaramerdeka/status/1782679010935517598,219527452.0,suaramerdeka,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.78e+18,Wed Apr 24 11:30:00 +0000 2024,0,Presiden RI terpilih Prabowo Subianto mengatakan bahwa dirinya mengetahui makna senyuman pasangan AMIN pada acara penetapan capres-cawapres terpilih hasil Pilpres 2024 di Kantor KPU. Mau tau penjelasan lengkapnya dari Pak Prabowo? Yuk tonton videonya! #PrabowoSubianto #AMIN https://t.co/KSXIMBgQhZ,1.78e+18,https://pbs.twimg.com/ext_tw_video_thumb/1783069848647725056/pu/img/mO9n3bcbhY5o2Vhi.jpg,,in,DKI Jakarta,0,0,0,https://x.com/faktacom_/status/1783096045913657596,1.66e+18,faktacom_,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.79e+18,Sat May 25 02:12:15 +0000 2024,0,Ketua Umum Partai Demokrasi Indonesia Perjuangan atau PDI-P Megawati Soekarnoputri singgung penyelenggaraan Pemilihan Presiden (Pilpres) 2024 lalu. Menurutnya pertanyaan masyarakat terkait pelaksanaan dan hasil Pilpres harus ditanyakan ke pembuat TSM . #PDIP #Megawati #Jokowi https://t.co/6Tq2IJH9C2,1.79e+18,https://pbs.twimg.com/ext_tw_video_thumb/1794189228366241792/pu/img/Ng1Lz3dtL_QtyNG9.jpg,,in,Indonesia,0,0,0,https://x.com/lensaRTV/status/1794189709255848447,2393930923.0,lensaRTV,"(-2.4833826, 117.8902853)",-2.4833826,117.8902853
1.79e+18,Mon May 06 04:46:33 +0000 2024,0,Presiden terpilih hasil Pemilu Presiden (Pilpres) 2024 Prabowo Subianto berkeinginan mendirikan forum bernama presidential club. | #PresidentialClub #Prabowo https://t.co/TSUZBsfSsw,1.79e+18,https://pbs.twimg.com/media/GM3qfgkbEAAD77T.jpg,,in,Jakarta,0,2,0,https://x.com/kompascom/status/1787343171070124137,23343960.0,kompascom,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.76e+18,Wed Feb 14 12:37:27 +0000 2024,6362,Hasil quick count Pileg 2024 dari beberapa lembaga. PDIP boleh babak belur di Pilpres tapi mereka yang tertinggi di Pileg sejauh ini. Syarat lolos DPR : 4% https://t.co/wTPsuQRhzF,1.76e+18,https://pbs.twimg.com/media/GGTEi4eaQAAmmKB.jpg,,in,,580,788,654,https://x.com/idextratime/status/1757745871738028280,1.22e+18,idextratime,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.78e+18,Thu Apr 25 10:57:29 +0000 2024,3,Presiden terpilih hasil Pilpres 2024 Prabowo Subianto menyatakan telah sepakat dengan Ketua Umum NasDem Surya Paloh untuk bekerja sama. Prabowo menyampaikan itu usai bertemu Surya Paloh dan jajaran elite NasDem pada Kamis (25/4). Kita sepakat bahwa kita akan kerja sama untuk https://t.co/DEdXR6DVXW,1.78e+18,https://pbs.twimg.com/ext_tw_video_thumb/1783450074997198848/pu/img/1JvnzR33B2TcuFLU.jpg,,in,"DKI Jakarta, Indonesia",0,0,1,https://x.com/dekade_08/status/1783450250029764873,1.58e+18,dekade_08,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.78e+18,Tue Apr 23 07:56:54 +0000 2024,590,YLBHI menilai bahwa putusan akhir MK terkait Pilpres (Perselisihan Hasil Pemilihan Umum) yang tidak menemukan adanya fakta hukum kecurangan pemilu 2024 adalah bukti nyata kegagalan MK sebagai penjaga kedaulatan rakyat dan konstitusi. Meskipun terdapat Dissenting Opinion tiga https://t.co/OtOyX9hkNh,1.78e+18,https://pbs.twimg.com/media/GL1aCRUa4AAOGLb.jpg,,in,Jakarta Capital Region,9,17,263,https://x.com/YLBHI/status/1782680031560655013,222346474.0,YLBHI,"(-6.175247, 106.8270488)",-6.175247,106.8270488
1.78e+18,Thu Apr 25 12:21:40 +0000 2024,11,Sejumlah Elit PKS hadir di DPP PKB dalam rangka silaturahmi balasan pada hari Kamis (25/04) pasca penetapan hasil pilpres 2024. Ard #BeritaElshinta https://t.co/Apl2HoPgQD,1.78e+18,https://pbs.twimg.com/ext_tw_video_thumb/1783470997934620672/pu/img/3xaS606KGZb9N0_i.jpg,,in,,0,4,4,https://x.com/RadioElshinta/status/1783471437766107513,121640063.0,RadioElshinta,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.78e+18,Tue Apr 23 08:09:39 +0000 2024,26,Sebenarnya sdh dr awal @prabowo @gibran_tweet mengajak smua lawan2nya utk bersatu stlah hasil pilpres diumumkan. Cuma memang baik Anies &amp; Ganjar tdk bs menerima kekalahan. Nah kan sekarang sudah kalah tuh di MK sudah seharusnya kan sekarang bersatu.. :D https://t.co/kc42MKzRWp https://t.co/SJpAwONqUJ,1.78e+18,https://pbs.twimg.com/media/GL1c9B3aYAAEvQm.jpg,,in,,0,7,24,https://x.com/gvfftj/status/1782683238936592525,2202985642.0,gvfftj,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.78e+18,Wed Apr 24 03:21:22 +0000 2024,35,Usai Mahkamah Konstitusi menolak seluruh permohonan Anies-Muhaimin dan Ganjar Mahfud kini PDI Perjuangan menggugat hasil Pilpres 2024 ke PTUN. Selain itu tim hukum PDI Perjuangan meminta KPU mengundur penetapan Prabowo dan Gibran sebagai presiden dan wakil presiden terpilih. https://t.co/bI21HNF9MU,1.78e+18,https://pbs.twimg.com/media/GL5kj42asAATVv3.jpg,,in,,4,1,8,https://x.com/catchmeupco/status/1782973077124792630,1.16e+18,catchmeupco,"(46.3144754, 11.0480288)",46.3144754,11.0480288
1.78e+18,Wed Apr 24 06:01:42 +0000 2024,14,1. Presiden Joko Widodo memberikan tanggapan terkait putusan Mahkamah Konstitusi (MK) yang menolak seluruh gugatan sengketa hasil Pemilihan Presiden (Pilpres) 2024. https://t.co/IPJcgBLkJR,1.78e+18,https://pbs.twimg.com/media/GL6JQeAaoAAUxqr.jpg,,in,"Jakarta Pusat, DKI Jakarta",1,1,3,https://x.com/KemensetnegRI/status/1783013427365237191,3522129133.0,KemensetnegRI,"(-6.18233995, 106.84287153600738)",-6.18233995,106.84287153600738
1.79e+18,Thu May 09 09:00:00 +0000 2024,4,Mahkamah Konstitusi (MK) telah memutus sengketa hasil Pilpres 2024. Hasilnya menolak permohonan yang diajukan oleh pasangan calon (paslon) nomor urut 01 Anies Baswedan dan Muhaimin Iskandar serta paslon nomor urut 03 Ganjar Pranowo dan Mahfud MD. https://t.co/JPLS9ieQmH,1.79e+18,https://pbs.twimg.com/media/GNHlmHobMAAiOJT.jpg,,in,Jakarta,0,1,1,https://x.com/HukumOnline/status/1788494117233725825,125297822.0,HukumOnline,"(-6.175247, 106.8270488)",-6.175247,106.8270488
